First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Robyn Wisozk,Golden White,althea.raynor@cremin.net,202-308-7312,54224325,Employee,59108,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1-949-585-5777,08:00,17:00,1,,1988-01-09
Gennaro Schultz,Mr. Garrison Buckridge I,eunice.hills@hyatt.com,(276) 543-4126,80728538,Employee,59109,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1 (931) 739-3975,08:00,17:00,1,,1989-02-10
Kaleigh Krajcik PhD,Zakary Gislason,stefanie96@mccullough.com,+1-636-519-9115,44148254,Employee,59110,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,1-541-215-8089,08:00,17:00,1,,1990-03-11
Carolyn Leuschke,Mr. Major Rutherford,stewart06@shields.com,(743) 738-0100,62290373,Employee,59111,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,(385) 745-8634,08:00,17:00,1,,1991-04-12
Kali Botsford,Garrick Lynch Sr.,bayer.clyde@carroll.org,279.655.0114,34932296,Employee,59112,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,(828) 961-6777,08:00,17:00,1,,1992-05-13
Devan Rodriguez,Darrel Reichel,moen.kiley@keebler.org,+17243942200,77861747,Employee,59113,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1-986-636-4476,08:00,17:00,1,,1993-06-14
Enid Hegmann PhD,Winfield McKenzie,august.larson@ernser.com,276-420-8701,67707529,Employee,59114,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,1-346-697-8376,08:00,17:00,1,,1994-07-15
Kianna Wiza,Tressa Fisher V,daren12@hotmail.com,+1 (607) 792-0932,60996307,Employee,59115,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,1-651-236-6428,08:00,17:00,1,,1995-08-16
Jayne Boyle IV,Russ Dickens DVM,ostrosin@kris.biz,1-925-358-8766,53313904,Employee,59116,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1-469-798-0560,08:00,17:00,1,,1996-09-17
Rebeca Hackett,Diamond Cartwright MD,conn.eulah@fahey.biz,+1-701-380-2683,85371083,Employee,59117,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+1.463.853.9950,08:00,17:00,1,,1997-10-18
Amina Beatty,Ms. Ivy Blanda,schultz.devon@hotmail.com,(341) 534-9283,89957474,Employee,59118,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,1-520-848-5135,08:00,17:00,1,,1998-11-19
Irving Langworth,Soledad Hermiston,hackett.enoch@roob.com,564-689-6973,48903490,Employee,59119,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,(650) 404-5199,08:00,17:00,1,,1999-12-20
Garett Gleichner,Antwon Bashirian,manuela08@bashirian.com,445-316-6817,43804484,Employee,59120,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,559.394.7076,08:00,17:00,1,,1980-01-21
Aurore Jaskolski V,Damien Erdman,dave95@yahoo.com,914-810-1355,79765620,Employee,59121,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,615.585.1753,08:00,17:00,1,,1981-02-22
Bo Purdy,Miss Bernadette Deckow IV,ferry.jonas@gmail.com,+1-850-764-0469,69445298,Employee,59122,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1.341.788.7052,08:00,17:00,1,,1982-03-23
Tanner Wiegand,Wilford Predovic V,prohaska.percival@hotmail.com,+1 (458) 765-6327,18402990,Employee,59123,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-425-310-2663,08:00,17:00,1,,1983-04-24
Adalberto Keeling,Ms. Baby Ritchie PhD,ucorkery@hotmail.com,+16367543057,51779185,Employee,59124,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,361-528-6428,08:00,17:00,1,,1984-05-25
Mack Borer,Raphael Botsford,lfarrell@konopelski.com,(502) 753-2868,4069285,Employee,59125,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,425.639.3076,08:00,17:00,1,,1985-06-26
Carson Little I,Christine Hettinger,scruickshank@carter.com,+1-724-458-7494,18240768,Employee,59126,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(947) 359-7600,08:00,17:00,1,,1986-07-27
Drew Kutch,Darlene West,beatty.esmeralda@hotmail.com,(248) 645-9048,93129852,Employee,59127,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,806-384-9315,08:00,17:00,1,,1987-08-28
Benedict Heathcote,Oliver Larson,yjones@yahoo.com,+1.443.374.5462,27929704,Employee,59128,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,1-725-836-1942,08:00,17:00,1,,1988-09-01
Jess Schoen,Hettie Bechtelar,lexi76@prosacco.info,862-647-1784,88867705,Employee,59129,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,445-541-9670,08:00,17:00,1,,1989-10-02
Montana Abshire,Mr. Sonny King III,delia44@hotmail.com,+1 (270) 862-5823,52886409,Employee,59130,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,1-843-440-3422,08:00,17:00,1,,1990-11-03
Loma Dicki,Miss Lindsay McGlynn,herman.brain@yahoo.com,+1.475.590.4164,90411307,Employee,59131,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1 (858) 770-5544,08:00,17:00,1,,1991-12-04
Adriana Osinski,Annalise Lemke,ctillman@gmail.com,724-640-6649,5109042,Employee,59132,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1 (539) 362-7317,08:00,17:00,1,,1992-01-05
Jarrett Prosacco,Dr. Carlotta Shields,ahmad.friesen@yahoo.com,(703) 388-2868,55511060,Employee,59133,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+14303912545,08:00,17:00,1,,1993-02-06
Jaquelin Kautzer,Prof. Dante Jakubowski,ttorphy@hotmail.com,+1-786-672-8571,76996398,Employee,59134,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+1-314-309-3882,08:00,17:00,1,,1994-03-07
Doug Lindgren Sr.,Prof. Aisha Jakubowski,azieme@hotmail.com,872.923.1879,20759705,Employee,59135,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,1-918-536-5284,08:00,17:00,1,,1995-04-08
Bart Ullrich,Marcelino Berge,leland.kemmer@harvey.info,936-466-4875,5071983,Employee,59136,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1-914-326-1028,08:00,17:00,1,,1996-05-09
Claude Wintheiser,Dejon Ullrich,derrick.oconner@gmail.com,1-469-552-7367,64853050,Employee,59137,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,(713) 872-0313,08:00,17:00,1,,1997-06-10
Tabitha Pfeffer,Dr. Margaret Ortiz,harvey.lilla@gerhold.info,210.715.4294,20843008,Employee,59138,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,1-832-542-6603,08:00,17:00,1,,1998-07-11
Araceli Quitzon,Emmie Carter,luigi.bins@haag.org,1-820-742-3075,58810757,Employee,59139,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,586-228-8082,08:00,17:00,1,,1999-08-12
Dee Prosacco,Ms. Nicolette Lubowitz,mae43@gusikowski.com,+1-248-986-2733,49918070,Employee,59140,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,240-913-7819,08:00,17:00,1,,1980-09-13
Elza Hintz,Brycen Fisher II,valerie.feil@conroy.net,1-754-373-8501,84937743,Employee,59141,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,1-626-517-0290,08:00,17:00,1,,1981-10-14
Amelia Rutherford IV,Dr. Bradly Upton,evan89@hotmail.com,+1.848.694.6113,1999621,Employee,59142,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,(312) 506-7161,08:00,17:00,1,,1982-11-15
Kirk Hand,Dr. Reyes Beier Jr.,courtney39@yahoo.com,+1.463.684.0551,95278245,Employee,59143,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1.848.870.5148,08:00,17:00,1,,1983-12-16
Harry Schneider,Travis Goyette,milford.baumbach@nader.com,323-469-1428,39690037,Employee,59144,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1-580-443-0165,08:00,17:00,1,,1984-01-17
Juston Wintheiser,Leta Aufderhar,marshall.schmeler@yahoo.com,860.513.4931,3620993,Employee,59145,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,(701) 280-6098,08:00,17:00,1,,1985-02-18
Valentina Witting,Jaleel Kutch,clinton91@beier.com,423-545-9627,38791649,Employee,59146,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1.515.579.8346,08:00,17:00,1,,1986-03-19
Gaetano Runolfsdottir,Delores Kunze,jakob.thompson@yahoo.com,1-724-316-4540,29902419,Employee,59147,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-520-769-6494,08:00,17:00,1,,1987-04-20
Ericka Hoeger,Dr. Lavon O'Conner PhD,fay.arnold@yahoo.com,224-256-8244,5673921,Employee,59148,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,732.364.1058,08:00,17:00,1,,1988-05-21
Hassie Schmitt Sr.,Florian Haag,turner.casandra@yahoo.com,937.840.0757,25994701,Employee,59149,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+17574041816,08:00,17:00,1,,1989-06-22
Maggie Witting,Renee Volkman PhD,laverne69@denesik.com,+1.251.922.0444,17390195,Employee,59150,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,1-301-803-0245,08:00,17:00,1,,1990-07-23
Xavier Conn,Amy Wiegand,amalia.bartoletti@batz.org,+1-412-377-7940,36169916,Employee,59151,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1-678-315-9842,08:00,17:00,1,,1991-08-24
Brionna Dooley,Tianna Emmerich,macy.reinger@considine.info,1-352-403-6600,52738577,Employee,59152,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+16152881650,08:00,17:00,1,,1992-09-25
Tremaine Boyer I,Ali Reynolds,graham.neoma@willms.com,661-393-2051,87172882,Employee,59153,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1-856-217-2489,08:00,17:00,1,,1993-10-26
Jana Koss,Prof. Lauretta Ondricka,camden.brown@hotmail.com,1-781-336-3494,68625644,Employee,59154,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(843) 917-0371,08:00,17:00,1,,1994-11-27
Ibrahim Durgan,Madisyn Mraz,dayana18@gmail.com,+1 (219) 762-7329,59129401,Employee,59155,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,731.213.5912,08:00,17:00,1,,1995-12-28
Doug Walsh,Ronny Murphy DVM,yolanda11@prohaska.info,(551) 869-2004,71045684,Employee,59156,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,(870) 366-6728,08:00,17:00,1,,1996-01-01
Antwan Feest I,Kody Lindgren,herman.mitchell@jast.net,(330) 671-2161,83696030,Employee,59157,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+1 (740) 979-4085,08:00,17:00,1,,1997-02-02
Bessie Brown IV,Prof. Dallas Cummerata,name58@hotmail.com,+1 (980) 885-5115,40390448,Employee,59158,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,414.412.7126,08:00,17:00,1,,1998-03-03
Rose Kertzmann,Kelvin Friesen,gilda.huels@walsh.info,(734) 297-1549,7901577,Employee,59159,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,1-458-554-3564,08:00,17:00,1,,1999-04-04
Louisa Mertz,Novella Herman,bonita46@yahoo.com,(580) 355-8003,56439007,Employee,59160,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,1-929-466-7714,08:00,17:00,1,,1980-05-05
Alek Tillman,Stanton King,sid.ebert@oconner.com,+1-757-630-4906,3249545,Employee,59161,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,1-737-473-6724,08:00,17:00,1,,1981-06-06
Francis Pagac,Keanu Barton,alanis02@jast.biz,+16629267179,7408530,Employee,59162,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,1-435-252-8280,08:00,17:00,1,,1982-07-07
Karelle Ebert,Miss Aryanna Fahey,jalen82@stark.com,443.221.2787,3681647,Employee,59163,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-712-971-8270,08:00,17:00,1,,1983-08-08
Mckenzie Hackett,Camila Kerluke,squitzon@yahoo.com,+15169461730,76298808,Employee,59164,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,1-940-448-1103,08:00,17:00,1,,1984-09-09
Gust Hirthe PhD,David Shanahan,ashleigh44@anderson.net,1-904-720-7430,73853798,Employee,59165,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,934.483.3288,08:00,17:00,1,,1985-10-10
Sydni Bartoletti,Miss Winnifred Rau,dallas61@mante.org,(717) 817-4060,6620669,Employee,59166,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(276) 719-9833,08:00,17:00,1,,1986-11-11
Serena Stokes,Sandy Gaylord,nadia.schaefer@casper.com,445.953.0560,32234659,Employee,59167,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-272-379-4333,08:00,17:00,1,,1987-12-12
Dallas Hyatt,Dr. Ericka Harvey Sr.,hauck.austin@gmail.com,1-563-670-3430,5981917,Employee,59168,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,1-856-569-1119,08:00,17:00,1,,1988-01-13
Cleveland Murray,Lenna Watsica,wolf.sunny@yahoo.com,941-813-2752,60303384,Employee,59169,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1.430.924.5826,08:00,17:00,1,,1989-02-14
Alfreda Wyman,Dr. Owen Littel Jr.,casper.chaim@tremblay.net,+1-808-589-1804,17848864,Employee,59170,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,(239) 204-0710,08:00,17:00,1,,1990-03-15
Palma Kunde,Destini Gorczany,arturo53@hotmail.com,1-320-574-5239,33758792,Employee,59171,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,534-491-0383,08:00,17:00,1,,1991-04-16
Oliver Rodriguez,Mr. Rodger Krajcik,marvin.verona@yahoo.com,(534) 302-2551,69217650,Employee,59172,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1-212-913-1577,08:00,17:00,1,,1992-05-17
Natalie Bechtelar,Alta Herzog IV,vrippin@torphy.com,283.615.7663,88620136,Employee,59173,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,1-559-412-1088,08:00,17:00,1,,1993-06-18
Erling Treutel,Prof. Pietro Lehner IV,umedhurst@conn.com,442.336.8471,10738463,Employee,59174,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+1.517.527.3883,08:00,17:00,1,,1994-07-19
Marguerite Kreiger IV,Vance Collier III,ydeckow@keeling.com,+16674007878,37172987,Employee,59175,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,424.276.9105,08:00,17:00,1,,1995-08-20
Casimir Rutherford,Ambrose Bauch,dovie.stracke@stark.com,+1.831.339.4667,52071118,Employee,59176,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1 (360) 991-3478,08:00,17:00,1,,1996-09-21
Guiseppe Dare,Dr. Susana Skiles,kyle99@hotmail.com,984.922.7199,90679971,Employee,59177,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,1-281-912-8687,08:00,17:00,1,,1997-10-22
Osbaldo Quitzon PhD,Laurianne Reinger,hickle.leif@kessler.org,1-212-234-8792,80932899,Employee,59178,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,1-620-204-9967,08:00,17:00,1,,1998-11-23
Jovani Mitchell,Mr. Bobby Lebsack Jr.,mckayla55@gmail.com,+1 (831) 958-9466,75890932,Employee,59179,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,445.980.6563,08:00,17:00,1,,1999-12-24
Tremayne Mayer,Johnathon Cronin,corwin.clare@sauer.org,+15628063873,94013092,Employee,59180,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+1.713.940.1883,08:00,17:00,1,,1980-01-25
Leone Schamberger,Marc Towne,cernser@gutkowski.com,+18282745145,11088777,Employee,59181,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,989.745.0949,08:00,17:00,1,,1981-02-26
Coleman Erdman IV,Dr. Rebeka Denesik V,madelyn22@hotmail.com,+1-854-563-8053,21587050,Employee,59182,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,270.512.3232,08:00,17:00,1,,1982-03-27
Flavio Funk,Leda Bayer,destini.halvorson@yahoo.com,831-349-1761,35073749,Employee,59183,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-580-278-8057,08:00,17:00,1,,1983-04-28
Antonetta Lynch,Kenyon Rutherford MD,upton.kacie@yahoo.com,1-424-604-3681,75544322,Employee,59184,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,1-208-657-7411,08:00,17:00,1,,1984-05-01
Jeromy Hodkiewicz,Prof. Arch Grant,kristin92@mann.net,+19568754904,94552138,Employee,59185,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,279-632-2823,08:00,17:00,1,,1985-06-02
Lionel Nader,Prof. Irwin Bradtke,herman.norris@lowe.biz,657.413.3030,93602594,Employee,59186,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,918.697.0420,08:00,17:00,1,,1986-07-03
Elvie Sporer DVM,Zoie Anderson,bosco.rachelle@zboncak.info,408.759.8755,8611786,Employee,59187,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,661-236-4113,08:00,17:00,1,,1987-08-04
Pearline Fisher,Bridie Kuphal Jr.,elisha29@cassin.net,1-662-268-7124,78976169,Employee,59188,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1.585.969.3500,08:00,17:00,1,,1988-09-05
Bertrand Wehner,Joanny Mills,qroberts@gmail.com,(614) 750-7204,41390435,Employee,59189,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,1-947-972-7753,08:00,17:00,1,,1989-10-06
Bertha Donnelly,Mrs. Charlene Bartell,aylin20@gmail.com,+1-202-945-3379,69578549,Employee,59190,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1-239-225-8747,08:00,17:00,1,,1990-11-07
Andreanne Bayer,Dr. Mittie Eichmann III,winona.hansen@schimmel.biz,+15398356785,83360573,Employee,59191,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,(956) 357-9346,08:00,17:00,1,,1991-12-08
Korbin Wolff IV,Joy Block,hill.demarco@braun.org,+1-919-482-7473,81711273,Employee,59192,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+13474343727,08:00,17:00,1,,1992-01-09
Eugenia Cremin I,Maximillia Muller,gparisian@hagenes.com,+1 (520) 965-1640,9366408,Employee,59193,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,(732) 919-8787,08:00,17:00,1,,1993-02-10
Janae Lindgren,Miss Gloria Murray Sr.,urban.effertz@hotmail.com,1-908-581-2820,31234122,Employee,59194,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,386.485.5634,08:00,17:00,1,,1994-03-11
Constantin Klocko,Kamren Schiller,pierce92@gmail.com,1-724-628-5985,52210206,Employee,59195,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,1-417-543-3574,08:00,17:00,1,,1995-04-12
Monroe Reichert I,Golda Jaskolski,anna.bode@cormier.biz,+1-774-756-6969,67546325,Employee,59196,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1 (815) 749-5441,08:00,17:00,1,,1996-05-13
Francisco Daniel,Donato Lockman,acormier@gmail.com,+16503350088,92437758,Employee,59197,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+1.937.445.5575,08:00,17:00,1,,1997-06-14
